episode,reward,avg_reward_100,epsilon
457.0,-26.12696893504838,59.444666298652066,0.10068643904747315
458.0,273.1318142865963,62.04918323727206,0.10018300685223579
459.0,260.3182460369917,65.0948788896285,0.0996820918179746
460.0,246.52080135305417,67.25245987105917,0.09918368135888474
461.0,19.37891565458007,66.8581045896818,0.09868776295209031
462.0,-37.02769956684803,66.58217088617234,0.09819432413732986
463.0,23.928811391371724,66.50497452791322,0.09770335251664321
464.0,244.48438803713398,67.18241611850853,0.09721483575406
465.0,159.88734142646007,68.64762013332187,0.09672876157528969
466.0,-71.99496046506106,66.87745714659481,0.09624511776741324
467.0,187.59764416375572,68.18221166081682,0.09576389217857617
468.0,184.15770683965462,69.45840061454129,0.09528507271768329
469.0,-46.395705096924615,69.21545655575477,0.09480864735409487
470.0,261.6567855500438,72.04575386963648,0.0943346041173244
471.0,230.75861196581002,74.64545924080635,0.09386293109673778
472.0,-366.19907549250115,71.6659881477738,0.09339361644125409
473.0,-178.02170851154392,69.62980819839828,0.09292664835904782
474.0,0.3017662744739198,67.19363783351888,0.09246201511725258
475.0,257.2580579140857,67.58730114864613,0.09199970504166631
476.0,-43.839814909432604,64.5634090096216,0.09153970651645797
477.0,-44.20782974624154,62.73751175331799,0.09108200798387568
478.0,244.63041667725332,65.94494522317899,0.0906265979439563
479.0,-57.68583137177089,63.18882466400574,0.09017346495423652
480.0,219.3567228745278,63.9702894774803,0.08972259762946533
481.0,-153.87020221135072,60.21952735825212,0.089273984641318
482.0,212.6957635062745,63.0958295699726,0.0888276147181114
483.0,279.71514335382557,65.47396338109343,0.08838347664452084
484.0,210.23103590723258,66.31590262084298,0.08794155926129824
485.0,278.71268169977407,66.58396274537407,0.08750185146499175
486.0,247.21335290666937,67.34102826002136,0.08706434220766679
487.0,274.70101869840755,73.08000206636672,0.08662902049662846
488.0,270.6721246799214,75.70444436334081,0.08619587539414532
489.0,215.80624184437985,77.18251184594428,0.08576489601717459
490.0,235.97372220115795,80.79317583861652,0.08533607153708872
491.0,230.1555638152114,84.04367680255513,0.08490939117940327
492.0,66.96704424246329,82.42740636051343,0.08448484422350626
493.0,-8.710100472387115,83.0697042614283,0.08406242000238873
494.0,-79.14508291989624,80.29387676093853,0.08364210790237678
495.0,45.33213030513529,80.54893239150668,0.0832238973628649
496.0,213.1385204341302,83.48349666981092,0.08280777787605056
497.0,-9.243209080213347,82.11440855901948,0.08239373898667031
498.0,237.41059167669357,81.81123393832404,0.08198177029173696
499.0,4.577642397804158,79.3842962520063,0.08157186144027828
500.0,235.48963161719246,81.94951784514545,0.0811640021330769
501.0,-18.78330202970176,82.75858286778731,0.08075818212241151
502.0,-42.01786769954546,80.51838259452994,0.08035439121179945
503.0,-64.02427648905916,79.4413227354865,0.07995261925574046
504.0,211.0237734838835,83.6122355904817,0.07955285615946175
505.0,-22.648221263421,80.78406586015281,0.07915509187866444
506.0,204.37431543070824,83.5641063722879,0.07875931641927113
507.0,166.60893788247756,84.04688455211947,0.07836551983717477
508.0,251.9818023724276,84.41673559398703,0.07797369223798889
509.0,238.0479949381896,84.36400922027295,0.07758382377679894
510.0,-21.075235970796257,84.19343644096263,0.07719590465791494
511.0,213.97159724763125,84.68961972883712,0.07680992513462537
512.0,217.5692780049447,87.3041522872627,0.07642587550895225
513.0,-61.67765332002037,88.28436816595519,0.07604374613140748
514.0,4.1716525465146646,90.59019750796644,0.07566352740075044
515.0,228.22194614269435,90.57541250566504,0.07528520976374668
516.0,-29.585503125859525,87.58306603856771,0.07490878371492794
517.0,242.0485145161816,87.72841681549706,0.0745342397963533
518.0,194.3836760680183,89.10712838567406,0.07416156859737154
519.0,220.46183589908577,89.1412228850193,0.07379076075438468
520.0,220.57156581412738,90.41106145564493,0.07342180695061275
521.0,214.5993250582723,90.11096574515943,0.07305469791585968
522.0,263.41426679289225,90.08251165616065,0.07268942442628039
523.0,-57.71303991634683,90.68665655452243,0.07232597730414898
524.0,-31.8957220866545,91.96734287024192,0.07196434741762824
525.0,-98.32765992875547,91.75087473227318,0.0716045256805401
526.0,246.34731545563508,94.30376710856173,0.0712465030521374
527.0,234.23011232426876,98.09941197122971,0.0708902705368767
528.0,242.62781232105067,101.27836985603784,0.07053581918419231
529.0,-92.24171045051699,97.82571092459621,0.07018314008827135
530.0,-298.2561830824162,95.73483248909235,0.06983222438783
531.0,0.2157604323290485,96.73461389827264,0.06948306326589085
532.0,257.1921091776078,96.57514939273213,0.0691356479495614
533.0,-43.1954718653282,96.59560740912553,0.06878996970981359
534.0,-76.15109628809876,95.77743061777605,0.06844601986126451
535.0,287.6335037171458,96.097555479459,0.06810378976195819
536.0,40.95554417506296,97.59929796465353,0.0677632708131484
537.0,223.88959114823967,99.21050868388706,0.06742445445908266
538.0,225.87422214211304,99.53220901407504,0.06708733218678724
539.0,0.20085226502659737,97.60607177651632,0.0667518955258533
540.0,-17.12950668733218,98.0034321207777,0.06641813604822402
541.0,-8.312436218351381,98.69624478550044,0.0660860453679829
542.0,23.735626368906637,96.90914108241114,0.06575561514114299
543.0,-90.5327650647205,96.11668330919294,0.06542683706543727
544.0,-6.920609576474214,94.66353108200818,0.06509970288011008
545.0,228.02297301147863,97.621144459715,0.06477420436570952
546.0,-8.782042729253291,98.30137190862015,0.06445033334388098
547.0,232.47486296081215,101.04746705016908,0.06412808167716157
548.0,6.058710998721068,100.23093064663445,0.06380744126877576
549.0,245.22042260416953,102.06636657136448,0.06348840406243188
550.0,-50.99320984766351,102.53296497166028,0.06317096204211972
551.0,212.53502580772272,103.28187139225342,0.06285510723190912
552.0,165.65799942332066,102.58853895199822,0.06254083169574957
553.0,242.2948667381312,104.69614593788137,0.062228127537270826
554.0,273.1941790905116,108.19448570018645,0.06191698689958447
555.0,253.4635784441732,108.0503995198881,0.061607401965086545
556.0,236.68619881781612,107.79390286934822,0.06129936495526111
557.0,-50.22673424075149,107.55290521629117,0.0609928681304848
558.0,277.843245436675,107.60001952779199,0.060687903789832374
559.0,247.81521599203683,107.47498922734243,0.06038446427088321
560.0,-12.66028767335122,104.8831783370784,0.06008254194952879
561.0,207.69438814335388,106.76633306196617,0.05978212923978115
562.0,239.60550032059243,109.53266506084056,0.05948321859358224
563.0,-51.12785426355547,108.78209840429128,0.05918580250061433
564.0,-30.021738052756096,106.03703714339237,0.058889873488111255
565.0,87.97830810348388,105.31794681016261,0.058595424120670696
566.0,34.23428180976529,106.38023923291087,0.05830244700006734
567.0,185.98759462123093,106.36413873748563,0.058010934765067
568.0,260.3117075065601,107.12567874415467,0.05772088009124167
569.0,288.21404723889646,110.4717762675129,0.05743227569078546
570.0,273.3799232266696,110.58900764427914,0.05714511431233153
571.0,-40.62637107115587,107.8751578139095,0.05685938874076987
572.0,252.17724239898516,114.05892099282435,0.056575091797066025
573.0,36.87818207892931,116.20791989872909,0.056292216338080694
574.0,270.6675693466202,118.91157792945056,0.05601075525639029
575.0,-86.35226613548066,115.47547468895489,0.05573070148010834
576.0,239.5278190910677,118.30915102895989,0.0554520479727078
577.0,239.90904740359252,121.15031980045822,0.05517478773284426
578.0,232.71826011243002,121.03119823481,0.05489891379418004
579.0,255.38677035735176,124.16192425210122,0.05462441922520914
580.0,247.00245331982143,124.43838155655416,0.0543512971290831
581.0,276.47610281397624,128.7418446068074,0.05407954064343768
582.0,249.66640488934783,129.11155102063813,0.05380914294022049
583.0,261.52754069369684,128.92967499403684,0.05354009722551939
584.0,256.1738498351514,129.38910313331604,0.05327239673939179
585.0,204.02105489322543,128.64218686525055,0.053006034755694834
586.0,-85.51650580806393,125.31488827810323,0.052741004581916356
587.0,281.3900795943719,125.38177888706286,0.052477299559006776
588.0,162.96595104157478,124.30471715067941,0.052214913061211746
589.0,-57.008832168834914,121.57656641054727,0.05195383849590569
590.0,251.80812410005325,121.73491042953623,0.05169406930342616
591.0,-69.62633004038234,118.73709149098028,0.05143559895690903
592.0,-52.22356905594543,117.54518535799617,0.051178420962124486
593.0,247.83266605865117,120.11061302330658,0.05092252885731386
594.0,249.27603939786218,123.39482424648416,0.05066791621302729
595.0,246.57836154000935,125.4072865588329,0.05041457663196215
596.0,229.70642446152263,125.57296559910682,0.050162503748802344
597.0,259.6973795370655,128.2623714852796,0.049911691230058335
598.0,238.8626171236751,128.2768917397494,0.04966213277390804
599.0,3.3805239611886293,128.26492055538324,0.0494138221100385
600.0,-358.62108852181905,122.32381335399316,0.04916675299948831
601.0,252.648043076773,125.03812680505791,0.04892091923449087
602.0,160.95385222861236,127.06784400433949,0.04867631463831842
603.0,231.06213482477597,130.01870811747784,0.048432933065126825
604.0,215.76318975891866,130.0661022802282,0.048190768399801194
605.0,266.6110046644098,132.9586945395065,0.04794981455780219
606.0,35.66148489250233,131.2715662341244,0.04771006548501318
607.0,-22.238916777938982,129.38308768752026,0.047471515157588115
608.0,252.3297309169074,129.38656697296506,0.047234157581800176
609.0,-181.49953626341,125.19109166094906,0.046997986793891174
610.0,9.17315445891866,125.49357556524619,0.04676299685992172
611.0,282.1502755867068,126.17536234863695,0.04652918187562211
612.0,234.39622793102996,126.34363184789783,0.046296535966244
613.0,-142.33240043063904,125.53708437679164,0.046065053286412784
614.0,278.7827301673117,128.2831951529996,0.04583472801998072
615.0,203.96248902571546,128.0406005818298,0.045605554379880814
616.0,209.94751643904863,130.43593077747886,0.04537752660798141
617.0,283.0099390397599,130.84554502271465,0.0451506389749415
618.0,280.90399031555046,131.71074816518995,0.044924885780066794
619.0,214.84744980548925,131.654604304254,0.04470026135116646
620.0,-77.00985090109779,128.67879013710174,0.04447676004441063
621.0,29.43187191818683,126.82711560570091,0.04425437624418858
622.0,256.52192361594666,126.75819217393146,0.04403310436296763
623.0,243.95231103015448,129.77484568339648,0.043812938841152796
624.0,-51.72595575710706,129.57654334669195,0.04359387414694703
625.0,259.7357793665846,133.15717773964536,0.043375904776212296
626.0,245.063305196581,133.14433763705483,0.043159025252331236
627.0,-4.394535533388819,130.75809115847827,0.04294323012606958
628.0,256.1003944668905,130.89281697993664,0.04272851397543923
629.0,271.55611067321047,134.53079519117392,0.04251487140556204
630.0,226.6461486990175,139.77981850898826,0.04230229704853423
631.0,262.0773320547471,142.39843422521244,0.04209078556329156
632.0,263.6182710153795,142.46269584359015,0.0418803316354751
633.0,240.82502825798608,145.3029008448233,0.041670929977297724
634.0,96.93184847935157,147.0337302924978,0.04146257532741124
635.0,-17.506630164867232,143.98232895367767,0.04125526245077418
636.0,248.40395934482802,146.05681310537534,0.04104898613852031
637.0,246.4930116025311,146.28284730991825,0.04084374120782771
638.0,17.624014579861026,144.20034523429572,0.04063952250178857
639.0,271.07492703481455,146.9090859819936,0.04043632488927963
640.0,248.17244227993228,149.56210547166623,0.04023414326483323
641.0,242.212900148465,152.0673588353344,0.040032972548509065
642.0,197.62443702350453,153.8062469418804,0.03983280768576652
643.0,168.64706986908155,156.3980452912184,0.03963364364733769
644.0,242.20280064354,158.88927939341852,0.039435475429100995
645.0,253.86425741061072,159.14769223740987,0.03923829805195549
646.0,-11.515900893375346,159.12035365576864,0.03904210656169572
647.0,263.3351615719439,159.42895664187995,0.03884689602888724
648.0,258.94562203020956,161.95782575219485,0.0386526615487428
649.0,260.56706296483185,162.11129215580146,0.03845939824099909
650.0,240.12706953044386,165.02249494958255,0.03826710124979409
651.0,-35.17438281124649,162.54540086339287,0.038075765743545126
652.0,25.32529652417395,161.14207383440137,0.0378853869148274
653.0,251.9042383427511,161.2381675504476,0.03769595998025326
654.0,-30.830555801480283,158.1979202015277,0.03750748018035199
655.0,14.439293059948625,155.80767734768543,0.037319942779450235
656.0,294.5706013325071,156.38652137283233,0.037133343065552986
657.0,29.145200768813254,157.180240722928,0.03694767635022522
658.0,43.9237226518303,154.84104549507956,0.036762937968474095
659.0,237.4943814375893,154.73783714953507,0.03657912327863173
660.0,-55.33500840837503,154.31108994218482,0.036396227662238566
661.0,-13.252388167207371,152.10162217907921,0.03621424652392737
662.0,8.190956127977387,149.78747673715304,0.036033175291307735
663.0,210.8188296324645,152.40694357611324,0.03585300941485119
664.0,292.1298544991504,155.6284595016323,0.035673744367776934
665.0,14.821810822237296,154.89689452881987,0.03549537564593805
666.0,243.8366071388313,156.9929177821105,0.035317898767708356
667.0,242.4431617232626,157.55747345313083,0.03514130927386981
668.0,211.28717139946377,157.06722809205988,0.03496560272750046
669.0,21.51238010721127,154.40021142074303,0.03479077471386296
670.0,215.45368625839862,153.82094905106032,0.03461682084029365
671.0,242.69854166960044,156.65419817846788,0.034443736736092176
672.0,213.21695877685258,156.26459534224657,0.034271518052411715
673.0,240.07773340798207,158.29659085553706,0.034100160462149656
674.0,264.4177198364458,158.2340923604353,0.03392965965983891
675.0,97.87949830950531,160.07641000488516,0.033760011361539714
676.0,217.10739949995673,159.85220580897405,0.03359121130473201
677.0,260.46524765320953,160.05776781147023,0.033423255248208356
678.0,28.497886171609167,158.01556407206203,0.03325613897196732
679.0,126.23199681845236,156.72401633667306,0.03308985827710748
680.0,16.63426972918461,154.42033450076667,0.032924408985721944
681.0,35.99247819347332,152.01549825456166,0.03275978694079333
682.0,251.55079401888943,152.03434214585707,0.032595988006089364
683.0,8.706499443636375,149.50613173335645,0.032433008066058915
684.0,270.5668440993667,149.65006167599861,0.03227084302572862
685.0,17.481591812908363,147.78466704519545,0.032109488810599975
686.0,27.65567788427478,148.91638888211884,0.031948941366546975
687.0,237.95484625557242,148.48203654873083,0.03178919665971424
688.0,265.4272528570011,149.5066495668851,0.03163025067641567
689.0,-6.608232183261683,150.01065556674084,0.03147209942303359
690.0,-0.8212904266168835,147.48436142147412,0.03131473892591842
691.0,29.689280190026068,148.47751752377823,0.031158165231288826
692.0,15.796193951692146,149.1577151538546,0.03100237440513238
693.0,266.6930643555978,149.34631913682406,0.030847362533106718
694.0,230.23911775908857,149.1559499204363,0.030693125720441184
695.0,181.9965024585792,148.51013132962203,0.030539660091838977
696.0,261.64372739974203,148.8295043590042,0.03038696179137978
697.0,89.49191654817623,147.1274497291153,0.030235026982422884
698.0,259.7503368479099,147.33632692635769,0.030083851847510768
699.0,233.2061454428269,149.63458314117406,0.029933432588273214
700.0,244.28176116302643,155.66361163802253,0.029783765425331846
701.0,262.44773975453535,155.76160860480016,0.029634846598205186
702.0,283.53158043396525,156.98738588685367,0.02948667236521416
703.0,233.60016007958217,157.01276613940172,0.029339239003388088
704.0,-5.32342807552322,154.8018999610573,0.029192542808371146
705.0,260.55452180011594,154.74133513241435,0.02904658009432929
706.0,272.2769099158425,157.10748938264777,0.028901347193857643
707.0,254.40476276591932,159.87392617808635,0.028756840457888354
708.0,27.810842292083084,157.62873729183812,0.02861305625559891
709.0,51.011349474030965,159.95384614921252,0.028469990974320916
710.0,243.5499426416645,162.29761403103998,0.02832764101944931
711.0,207.23776578381597,161.54848893301104,0.028186002814352063
712.0,-25.84970021280699,158.94602965157267,0.0280450728002803
713.0,247.59476167157678,162.84530127259484,0.0279048474362789
714.0,11.548895212473184,160.17296292304644,0.027765323199097504
715.0,271.7556394772404,160.85089442756168,0.027626496583102015
716.0,49.723971711819246,159.2486589802894,0.027488364100186506
717.0,212.12188553616852,158.53977844525352,0.027350922279685573
718.0,64.15753403595534,156.37231388245758,0.027214167668287145
719.0,241.95133257653714,156.64335271016805,0.02707809682994571
720.0,235.05994457227666,159.76405066490182,0.02694270634579598
721.0,229.85546724053688,161.76828661812527,0.026807992814067
722.0,248.18778001192362,161.68494518208504,0.026673952849996664
723.0,27.036435290583725,159.51578642468934,0.02654058308574668
724.0,259.3708732446363,162.62675471470678,0.026407880170317945
725.0,255.04661292951047,162.57986305033603,0.026275840769466357
726.0,198.89267444624693,162.1181567428327,0.026144461565619025
727.0,229.69187787879045,164.4590208769545,0.02601373925779093
728.0,246.9196616019692,164.36721354830527,0.025883670561501974
729.0,276.2956322736652,164.4146087643098,0.025754252208694463
730.0,274.90772358430286,164.89722451316266,0.02562548094765099
731.0,2.5722118443501927,162.3021733110587,0.025497353542912736
732.0,298.62045852357005,162.6521951861406,0.02536986677519817
733.0,273.3721752113403,162.97766665567414,0.02524301744132218
734.0,-9.718482362552592,161.9111633472551,0.025116802354115567
735.0,141.25665037372528,163.49879615264103,0.024991218342344988
736.0,249.95125159097486,163.5142690751025,0.024866262250633264
737.0,238.18219903732546,163.43116094945046,0.024741930939380097
738.0,-83.96451469414288,162.4152756567104,0.024618221284683196
739.0,268.04904586749217,162.3850168450372,0.02449513017825978
740.0,-2.032536361699755,159.88296705862086,0.02437265452736848
741.0,-45.05427207131949,157.010295336423,0.024250791254731636
742.0,268.85905760660575,157.72264154225402,0.024129537298457977
743.0,261.90167773098636,158.65518762087308,0.024008889611965685
744.0,235.45187715191128,158.58767838595676,0.023888845163905856
745.0,299.14593777003677,159.04049518955105,0.023769400938086327
746.0,260.1709949396921,161.75736414788173,0.023650553933395897
747.0,236.9356089745184,161.49336862190748,0.023532301163728918
748.0,261.632936321742,161.5202417648228,0.023414639657910272
749.0,-164.69675510905404,157.26760358408393,0.023297566459620722
750.0,160.4110915611539,156.47044380439104,0.023181078627322618
751.0,236.5834547705391,159.1880221802089,0.023065173234186005
752.0,25.139351206650005,159.18616272703363,0.022949847368015076
753.0,233.23632744694092,158.99948361807554,0.022835098131175
754.0,256.66129172265926,161.87440209331695,0.022720922640519125
755.0,261.6273192869472,164.3462823555869,0.02260731802731653
756.0,1.9433299636732357,161.4200096418986,0.022494281437179946
757.0,-111.17250091433948,160.01683262506708,0.022381810029994047
758.0,248.06639484193434,162.05825934696813,0.022269900979844076
759.0,244.23326430061528,162.12564817559837,0.022158551474944856
760.0,270.7901944326816,165.38690020400895,0.022047758717570132
761.0,-25.34642631528173,165.2659598225282,0.021937519923982282
762.0,279.16303843035814,167.975680645552,0.021827832324362372
763.0,263.191324646534,168.4994055956927,0.02171869316274056
764.0,-44.52274487244972,165.1328796019767,0.021610099696926857
765.0,78.87500316240043,165.77341152537832,0.021502049198442223
766.0,-48.080279456102076,162.854242659429,0.021394538952450012
767.0,231.1785273023758,162.74159631522014,0.02128756625768776
768.0,37.87522171296354,161.00747681835512,0.021181128426399323
769.0,-46.06055493626339,160.3317474679204,0.021075222784267326
770.0,204.14436854261365,160.21865429076254,0.020969846670345987
771.0,-1.7619084811535686,157.77404978925497,0.020864997436994256
772.0,254.00673820485804,158.18194758353505,0.020760672449809284
773.0,272.950977353952,158.51068002299473,0.020656869087560238
774.0,266.7310236925764,158.53381306155606,0.020553584742122436
775.0,284.65974560857705,160.40161553454675,0.020450816818411825
776.0,-134.18032211925737,156.88873831835463,0.020348562734319765
777.0,4.599516241310923,154.33008100423564,0.020246819920648168
778.0,251.45375687073468,156.5596397112269,0.020145585821044927
779.0,19.665160868426526,155.49397135172663,0.020044857891939702
780.0,-105.75465055910423,154.27008214884373,0.02
781.0,261.7859260171564,156.52801662708055,0.02
782.0,256.29264416339834,156.57543512852567,0.02
783.0,-114.93601056343984,155.3390100284549,0.02
784.0,291.75328724492863,155.55087445991052,0.02
785.0,212.0600587954587,157.49665912973603,0.02
786.0,235.63665028336916,159.57646885372696,0.02
787.0,253.40380300510233,159.73095842122228,0.02
788.0,-119.03630950504571,155.8863227976018,0.02
789.0,38.661163927590934,156.33901675871033,0.02
790.0,266.8671165589909,159.0159008285664,0.02
791.0,250.98949418337023,161.22890296849985,0.02
792.0,21.92075352123726,161.29014856419528,0.02
793.0,8.492158448281756,158.70813950512215,0.02
794.0,-9.311317174010696,156.31263515579113,0.02
795.0,259.24287733718575,157.0850989045772,0.02
796.0,213.71320062808488,156.60579363686062,0.02
797.0,275.1424757565901,158.46229922894474,0.02
798.0,69.74885023343614,156.56228436280003,0.02
799.0,244.24107296862968,156.67263363805807,0.02
800.0,44.75255664561911,154.67734159288398,0.02
801.0,263.0122100855941,154.68298629619457,0.02
802.0,13.614705951474335,151.98381755136964,0.02
803.0,260.54145988696746,152.25323054944351,0.02
804.0,274.8250127574499,155.05471495777326,0.02
805.0,276.0821221613246,155.20999096138533,0.02
806.0,275.42390473926076,155.24146090961952,0.02
807.0,244.3496924524314,155.14091020648465,0.02
808.0,254.67330876842422,157.40953487124804,0.02
809.0,-196.7096484155378,154.93232489235234,0.02
810.0,-8.073839603207404,152.41608706990365,0.02
811.0,0.3575353963128691,150.34728476602862,0.02
812.0,249.08158812584455,153.09659764941514,0.02
813.0,262.8904742546444,153.24955477524583,0.02
814.0,233.57119664440748,155.46977778956514,0.02
815.0,67.29147896347104,153.42513618442746,0.02
816.0,25.722118947713085,153.1851176567864,0.02
817.0,265.54498571243107,153.71934865854902,0.02
818.0,11.244227135324891,153.19021558954273,0.02
819.0,234.49057139482642,153.11560797772563,0.02
820.0,261.2339381711008,153.37734791371386,0.02
821.0,226.27681263452558,153.34156136765375,0.02
822.0,262.5439515598574,153.4851230831331,0.02
823.0,203.8783532762572,155.2535422629898,0.02
824.0,96.31800857898763,153.62301361633334,0.02
825.0,263.9975216835134,153.71252270387336,0.02
826.0,134.78201442746672,153.07141610368555,0.02
827.0,248.3080415295206,153.25757774019286,0.02
828.0,-160.2414108078765,149.1859670160944,0.02
829.0,271.810024263493,149.14111093599269,0.02
830.0,248.3214289982838,148.8752479901325,0.02
831.0,259.9573227267334,151.4490990989563,0.02
832.0,262.9480658072413,151.09237517179304,0.02
833.0,250.8392639987802,150.86704605966742,0.02
834.0,218.89930317048834,153.15322391499782,0.02
835.0,308.7717732922874,154.82837514418344,0.02
836.0,282.7992065851078,155.15685469412475,0.02
837.0,288.0215051068892,155.65524775482044,0.02
838.0,48.538641508821854,156.98027931685007,0.02
839.0,259.85541234788593,156.898342981654,0.02
840.0,218.26621288418806,159.10133047411287,0.02
841.0,268.8771889129997,162.24064508395608,0.02
842.0,252.00998200887256,162.07215432797875,0.02
843.0,40.563238433145585,159.85876993500034,0.02
844.0,252.52000579597387,160.02945122144095,0.02
845.0,-193.27524421611685,155.1052394015794,0.02
846.0,267.2420729300507,155.17595018148302,0.02
847.0,284.28034430822987,155.64939753482014,0.02
848.0,281.73296846896903,155.85039785629237,0.02
849.0,241.890338566515,159.91626879304806,0.02
850.0,285.6380136720712,161.16853801415726,0.02
851.0,31.897568292309757,159.12167914937496,0.02
852.0,235.659724302874,161.22688288033723,0.02
853.0,285.5528914739274,161.75004852060707,0.02
854.0,59.133104144741424,159.77476664482788,0.02
855.0,289.94097759155886,160.057903227874,0.02
856.0,221.81938358252862,162.25666376406255,0.02
857.0,244.51034320911515,165.81349220529708,0.02
858.0,259.0216223360456,165.92304448023822,0.02
859.0,280.0799000571684,166.28151083780372,0.02
860.0,224.07873852883296,165.81439627876523,0.02
861.0,281.6225155460878,168.88408569737896,0.02
862.0,273.69749515532624,168.82943026462866,0.02
863.0,292.1513786654692,169.11903080481798,0.02
864.0,56.96842692804594,170.13394252282293,0.02
865.0,288.163116988133,172.22682366108026,0.02
866.0,246.9294228509603,175.1769206841509,0.02
867.0,254.16619078826926,175.40679731900983,0.02
868.0,27.560011628169605,175.30364521816193,0.02
869.0,284.99945410705544,178.61424530859512,0.02
870.0,262.91491835584355,179.20195080672744,0.02
871.0,273.0103129128539,181.94967302066752,0.02
872.0,32.10202741102751,179.73062591272918,0.02
873.0,268.13847113822754,179.68250085057193,0.02
874.0,276.34583754611884,179.77864898910735,0.02
875.0,35.15769938807813,177.28362852690236,0.02
876.0,266.300972612752,181.28844147422242,0.02
877.0,234.52249040706891,183.58767121588,0.02
878.0,243.15643258911263,183.50469797306377,0.02
879.0,56.83076239367705,183.87635398831628,0.02
880.0,268.17604779385886,187.61566097184593,0.02
881.0,17.32974433600218,185.1710991550344,0.02
882.0,-21.370279860419203,182.39446991479622,0.02
883.0,249.946781454339,186.04329783497397,0.02
884.0,273.45764912140964,185.8603414537388,0.02
885.0,235.05643172820288,186.09030518306622,0.02
886.0,37.245747495933244,184.1063961551919,0.02
887.0,77.55998221026158,182.34795794724351,0.02
888.0,62.78180353129261,184.16613907760689,0.02
889.0,259.2514841670802,186.37204228000178,0.02
890.0,258.18127860785324,186.2851839004904,0.02
891.0,19.91723575913244,183.974461316248,0.02
892.0,29.72743009950105,184.05252808203065,0.02
893.0,259.03498774927596,186.5579563750406,0.02
894.0,280.85075341842924,189.459577080965,0.02
895.0,42.57310313904199,187.29287933898354,0.02
896.0,-20.228380035326154,184.95346353234945,0.02
897.0,-41.20241869179014,181.7900145878656,0.02
898.0,60.51776329566866,181.697703718488,0.02
899.0,263.81219487386215,181.89341493754029,0.02
900.0,40.969350745963936,181.85558287854371,0.02
901.0,276.59675918866833,181.9914283695745,0.02
902.0,271.4036211309441,184.56931752136916,0.02
903.0,5.366292798038913,182.01756585047988,0.02
904.0,34.65818948009152,179.6158976177063,0.02
905.0,50.14422834163571,177.35651867950943,0.02
906.0,2.5150222434281915,174.62742985455108,0.02
907.0,279.4303559867707,174.97823648989447,0.02
908.0,218.4427447606358,174.61593084981658,0.02
909.0,58.18680381281658,177.16489537210012,0.02
910.0,25.862152715454528,177.50425529528673,0.02
911.0,278.71470246697936,180.28782696599342,0.02
912.0,273.0260751469182,180.52727183620414,0.02
913.0,20.503667935969986,178.1034037730174,0.02
914.0,252.5176021018434,178.29286782759175,0.02
915.0,253.47139648605017,180.15466700281755,0.02
916.0,248.05804458055553,182.378026259146,0.02
917.0,249.41602146566305,182.21673661667836,0.02
918.0,247.34590875750845,184.57775343290018,0.02
919.0,285.3960887305944,185.08680860625785,0.02
920.0,289.4342160533064,185.36881138507985,0.02
921.0,28.66928988872948,183.39273615762195,0.02
922.0,277.6988636552461,183.5442852785758,0.02
923.0,207.0289487690232,183.57579123350348,0.02
924.0,256.24917849156236,185.17510293262924,0.02
925.0,309.14265599515386,185.62655427574563,0.02
926.0,262.54038572730644,186.904137988744,0.02
927.0,20.971550369669302,184.6307730771455,0.02
928.0,264.2073383607903,188.87526056883212,0.02
929.0,267.80949931905076,188.83525531938773,0.02
930.0,255.0562584534201,188.9026036139391,0.02
931.0,271.1692170742082,189.01472255741388,0.02
932.0,-37.22223952040318,186.01301950413742,0.02
933.0,269.49006669123565,186.19952753106202,0.02
934.0,250.78615255298195,186.5183960248869,0.02
935.0,23.908431508109786,183.66976260704513,0.02
936.0,-11.970065152917698,180.72206988966485,0.02
937.0,-29.979272475947468,177.54206211383652,0.02
938.0,291.87757463387504,179.97545144508706,0.02
939.0,254.66069025405878,179.92350422414881,0.02
940.0,264.44591313767967,180.3853012266837,0.02
941.0,33.73935246635696,178.03392286221725,0.02
942.0,258.32015616454566,178.097024603774,0.02
943.0,288.85504491475035,180.5799426685901,0.02
944.0,254.57751162082485,180.60051772683858,0.02
945.0,251.58319678168812,185.04910213681663,0.02
946.0,24.861464437882972,182.62529605189494,0.02
947.0,18.502181408171992,179.9675144228944,0.02
948.0,17.95017457840045,177.3296864839887,0.02
949.0,280.69758224870213,177.71775892081055,0.02
950.0,270.0655621628093,177.56203440571792,0.02
951.0,213.88915024205215,179.38195022521538,0.02
952.0,-39.58254935551406,176.6295274886315,0.02
953.0,281.81250096060484,176.59212358349825,0.02
954.0,-37.022872341771716,175.63056381863314,0.02
955.0,271.8420642913178,175.44957468563072,0.02
956.0,266.86560445579465,175.90003689436335,0.02
957.0,272.2765193302736,176.17769865557494,0.02
958.0,-3.034719131113974,173.55713524090334,0.02
959.0,244.75063295151136,173.20384256984676,0.02
960.0,-19.478258908837276,170.76827259547005,0.02
961.0,253.85241207551206,170.49057156076432,0.02
962.0,250.05170622300943,170.25411367144116,0.02
963.0,259.0478435867392,169.92307832065387,0.02
964.0,286.9913770011244,172.22330782138465,0.02
965.0,38.76701459951997,169.72934679749852,0.02
966.0,55.9252000060996,167.8193045690499,0.02
967.0,266.5434924294083,167.9430775854613,0.02
968.0,13.877944402680242,167.80625691320643,0.02
